Created At,Ticket ID,Team,Priority,Resolution Hours,Reopened
2025-07-26,TKT-51518,Platform,Low,20.4,0
2025-07-26,TKT-51519,Onboarding,High,11.7,1
2025-07-26,TKT-51520,Billing,Medium,8.8,0
2025-07-27,TKT-51521,Billing,Low,6.1,0
2025-07-27,TKT-51522,Onboarding,Low,11.3,0
2025-07-28,TKT-51523,Billing,Medium,24.7,1
2025-07-28,TKT-51524,Data,Medium,3.2,1
2025-07-28,TKT-51525,Platform,Medium,18.4,0
2025-07-28,TKT-51526,Billing,Medium,9.4,0
2025-07-28,TKT-51527,Billing,Medium,6.6,1
2025-07-28,TKT-51528,Platform,Medium,24.3,0
2025-07-28,TKT-51529,Platform,Medium,5.6,0
2025-07-28,TKT-51530,Platform,Medium,8.3,0
2025-07-29,TKT-51531,Onboarding,Medium,13.2,1
2025-07-29,TKT-51532,Billing,Medium,7.2,0
2025-07-29,TKT-51533,Onboarding,High,3.7,0
2025-07-29,TKT-51534,Billing,Medium,30.6,0
2025-07-29,TKT-51535,Billing,Medium,6.6,1
2025-07-29,TKT-51536,Onboarding,High,7.5,0
2025-07-30,TKT-51537,Billing,High,12.4,0
2025-07-30,TKT-51538,Platform,Low,8.7,0
2025-07-30,TKT-51539,Billing,Medium,19.0,0
2025-07-30,TKT-51540,Billing,High,3.0,0
2025-07-30,TKT-51541,Platform,Low,8.1,0
2025-07-30,TKT-51542,Billing,High,47.6,0
2025-07-30,TKT-51543,Onboarding,High,8.7,0
2025-07-30,TKT-51544,Data,High,6.0,1
2025-07-31,TKT-51545,Platform,Low,13.9,0
2025-07-31,TKT-51546,Platform,Low,12.6,0
2025-07-31,TKT-51547,Billing,Low,4.3,0
2025-07-31,TKT-51548,Onboarding,High,7.5,1
2025-07-31,TKT-51549,Billing,Low,10.3,0
2025-07-31,TKT-51550,Onboarding,High,16.0,1
2025-07-31,TKT-51551,Data,High,4.1,0
2025-07-31,TKT-51552,Platform,Low,23.9,0
2025-07-31,TKT-51553,Onboarding,Urgent,3.4,1
2025-07-31,TKT-51554,Billing,High,13.2,1
2025-07-31,TKT-51555,Onboarding,High,16.1,0
2025-08-01,TKT-51556,Billing,High,12.3,1
2025-08-01,TKT-51557,Platform,Urgent,9.3,0
2025-08-01,TKT-51558,Platform,Low,4.4,0
2025-08-01,TKT-51559,Onboarding,Low,3.0,0
2025-08-01,TKT-51560,Platform,Medium,10.4,0
2025-08-01,TKT-51561,Onboarding,High,14.9,0
2025-08-01,TKT-51562,Onboarding,High,3.1,0
2025-08-01,TKT-51563,Data,Medium,11.9,0
2025-08-02,TKT-51564,Platform,Low,4.8,0
2025-08-02,TKT-51565,Platform,Low,22.4,0
2025-08-02,TKT-51566,Billing,High,23.2,0
2025-08-02,TKT-51567,Billing,Medium,29.4,0
2025-08-02,TKT-51568,Platform,Low,6.4,1
2025-08-02,TKT-51569,Billing,Medium,25.5,0
2025-08-02,TKT-51570,Onboarding,High,28.9,0
2025-08-02,TKT-51571,Data,Low,12.4,0
2025-08-02,TKT-51572,Billing,Medium,4.1,0
2025-08-02,TKT-51573,Platform,Low,12.7,0
2025-08-03,TKT-51574,Platform,Medium,9.3,0
2025-08-04,TKT-51575,Onboarding,Low,19.0,0
2025-08-04,TKT-51576,Platform,High,5.3,0
2025-08-04,TKT-51577,Billing,Medium,3.6,0
2025-08-04,TKT-51578,Platform,Low,5.0,0
2025-08-04,TKT-51579,Platform,Low,11.8,0
2025-08-04,TKT-51580,Onboarding,Medium,12.2,0
2025-08-04,TKT-51581,Platform,Medium,2.2,0
2025-08-05,TKT-51582,Billing,Low,18.8,0
2025-08-05,TKT-51583,Onboarding,High,23.5,0
2025-08-05,TKT-51584,Platform,Low,7.9,0
2025-08-05,TKT-51585,Data,Medium,7.6,0
2025-08-05,TKT-51586,Billing,Low,28.4,1
2025-08-05,TKT-51587,Billing,High,8.4,0
2025-08-05,TKT-51588,Onboarding,Medium,1.4,1
2025-08-05,TKT-51589,Onboarding,Medium,14.9,0
2025-08-06,TKT-51590,Platform,Low,7.3,0
2025-08-06,TKT-51591,Platform,Low,5.8,0
2025-08-06,TKT-51592,Platform,High,1.8,0
2025-08-06,TKT-51593,Platform,High,4.1,0
2025-08-06,TKT-51594,Billing,Urgent,5.0,0
2025-08-06,TKT-51595,Platform,Low,11.9,0
2025-08-07,TKT-51596,Onboarding,Low,13.1,0
2025-08-07,TKT-51597,Platform,Medium,27.7,0
2025-08-07,TKT-51598,Platform,Low,22.4,0
2025-08-07,TKT-51599,Billing,Urgent,16.9,0
2025-08-07,TKT-51600,Data,High,30.0,0
2025-08-07,TKT-51601,Onboarding,High,42.3,0
2025-08-07,TKT-51602,Data,Medium,13.8,0
2025-08-07,TKT-51603,Billing,Urgent,6.0,0
2025-08-08,TKT-51604,Billing,Low,20.1,0
2025-08-08,TKT-51605,Data,Medium,14.5,0
2025-08-08,TKT-51606,Platform,Low,29.1,0
2025-08-08,TKT-51607,Platform,Low,5.6,0
2025-08-08,TKT-51608,Platform,Medium,6.7,0
2025-08-08,TKT-51609,Data,High,27.0,0
2025-08-08,TKT-51610,Platform,Low,14.7,0
2025-08-08,TKT-51611,Onboarding,Low,20.8,0
2025-08-08,TKT-51612,Data,Low,7.1,0
2025-08-09,TKT-51613,Data,Low,21.1,0
2025-08-09,TKT-51614,Onboarding,Urgent,8.2,0
2025-08-09,TKT-51615,Billing,Low,4.5,0
2025-08-09,TKT-51616,Platform,Low,3.1,0
2025-08-09,TKT-51617,Data,Low,6.2,1
2025-08-10,TKT-51618,Platform,Medium,12.6,0
2025-08-10,TKT-51619,Onboarding,Urgent,19.8,0
2025-08-10,TKT-51620,Platform,Low,4.9,0
2025-08-10,TKT-51621,Platform,Medium,14.3,0
2025-08-10,TKT-51622,Billing,High,7.6,0
2025-08-10,TKT-51623,Data,High,21.4,0
2025-08-10,TKT-51624,Platform,Medium,4.7,0
2025-08-10,TKT-51625,Data,Low,13.5,0
2025-08-10,TKT-51626,Platform,Low,26.0,0
2025-08-10,TKT-51627,Billing,Urgent,19.9,0
2025-08-10,TKT-51628,Onboarding,Medium,12.3,0
2025-08-11,TKT-51629,Data,Low,6.7,0
2025-08-11,TKT-51630,Onboarding,Low,8.1,0
2025-08-11,TKT-51631,Data,Low,21.8,0
2025-08-11,TKT-51632,Billing,High,5.6,0
2025-08-11,TKT-51633,Platform,Low,10.8,0
2025-08-12,TKT-51634,Billing,Low,29.8,0
2025-08-12,TKT-51635,Platform,Low,36.9,1
2025-08-12,TKT-51636,Billing,Medium,40.7,0
2025-08-12,TKT-51637,Onboarding,High,22.6,0
2025-08-13,TKT-51638,Data,High,29.8,0
2025-08-13,TKT-51639,Billing,Medium,18.3,0
2025-08-13,TKT-51640,Billing,Medium,6.6,0
2025-08-13,TKT-51641,Platform,Medium,30.3,1
2025-08-13,TKT-51642,Platform,Medium,35.6,0
2025-08-13,TKT-51643,Onboarding,High,23.1,0
2025-08-13,TKT-51644,Platform,High,29.7,0
2025-08-13,TKT-51645,Platform,Medium,11.5,0
2025-08-13,TKT-51646,Onboarding,High,19.9,1
2025-08-13,TKT-51647,Platform,Medium,22.4,0
2025-08-13,TKT-51648,Billing,Low,0.6,0
2025-08-13,TKT-51649,Onboarding,Low,8.5,1
2025-08-13,TKT-51650,Onboarding,Medium,2.0,0
2025-08-14,TKT-51651,Billing,Urgent,16.8,0
2025-08-14,TKT-51652,Billing,Urgent,12.8,0
2025-08-14,TKT-51653,Platform,Medium,5.1,0
2025-08-14,TKT-51654,Billing,Low,22.7,0
2025-08-14,TKT-51655,Platform,Low,33.4,0
2025-08-14,TKT-51656,Billing,High,11.9,0
2025-08-14,TKT-51657,Onboarding,High,41.6,0
2025-08-15,TKT-51658,Onboarding,Low,6.1,1
2025-08-15,TKT-51659,Data,Low,5.4,0
2025-08-15,TKT-51660,Billing,Medium,10.4,0
2025-08-15,TKT-51661,Platform,Medium,27.1,0
2025-08-15,TKT-51662,Onboarding,High,16.4,1
2025-08-15,TKT-51663,Billing,Medium,32.6,0
2025-08-15,TKT-51664,Data,Low,32.3,0
2025-08-16,TKT-51665,Data,Medium,14.4,0
2025-08-16,TKT-51666,Data,Urgent,0.8,0
2025-08-16,TKT-51667,Platform,Low,10.0,0
2025-08-16,TKT-51668,Onboarding,High,18.4,0
2025-08-16,TKT-51669,Onboarding,Low,6.1,0
2025-08-16,TKT-51670,Billing,Low,10.2,0
2025-08-17,TKT-51671,Billing,Low,17.1,0
2025-08-17,TKT-51672,Billing,Low,11.8,1
2025-08-17,TKT-51673,Platform,Medium,14.8,0
2025-08-17,TKT-51674,Billing,Low,16.8,0
2025-08-17,TKT-51675,Data,Low,9.0,0
2025-08-17,TKT-51676,Onboarding,Medium,33.7,0
2025-08-17,TKT-51677,Billing,Medium,13.8,0
2025-08-17,TKT-51678,Platform,High,17.2,0
2025-08-17,TKT-51679,Data,Low,7.4,0
2025-08-18,TKT-51680,Platform,High,6.7,0
2025-08-18,TKT-51681,Billing,Low,13.0,0
2025-08-18,TKT-51682,Data,Medium,9.6,0
2025-08-18,TKT-51683,Platform,Low,17.3,0
2025-08-18,TKT-51684,Platform,High,5.6,0
2025-08-18,TKT-51685,Data,High,15.8,0
2025-08-18,TKT-51686,Onboarding,Medium,8.6,0
2025-08-18,TKT-51687,Onboarding,Low,3.3,0
2025-08-18,TKT-51688,Billing,Medium,30.9,0
2025-08-19,TKT-51689,Onboarding,Low,24.3,0
2025-08-19,TKT-51690,Platform,Medium,10.5,0
2025-08-19,TKT-51691,Billing,High,6.0,0
2025-08-20,TKT-51692,Onboarding,Low,33.2,0
2025-08-20,TKT-51693,Platform,High,11.5,0
2025-08-20,TKT-51694,Data,Medium,17.2,0
2025-08-20,TKT-51695,Data,Low,4.0,1
2025-08-20,TKT-51696,Platform,Low,5.5,0
2025-08-20,TKT-51697,Onboarding,Low,19.9,0
2025-08-20,TKT-51698,Onboarding,High,10.3,0
2025-08-20,TKT-51699,Billing,High,14.6,0
2025-08-20,TKT-51700,Platform,High,11.6,0
2025-08-20,TKT-51701,Billing,Medium,3.6,0
2025-08-20,TKT-51702,Platform,High,28.7,0
2025-08-20,TKT-51703,Data,Medium,33.2,0
2025-08-20,TKT-51704,Billing,Medium,29.4,0
2025-08-20,TKT-51705,Platform,Medium,23.9,0
2025-08-20,TKT-51706,Onboarding,Low,26.2,0
2025-08-20,TKT-51707,Data,High,8.1,0
2025-08-20,TKT-51708,Platform,Low,1.4,0
2025-08-21,TKT-51709,Platform,Medium,13.1,0
2025-08-21,TKT-51710,Platform,Low,6.3,0
2025-08-21,TKT-51711,Onboarding,Low,13.5,0
2025-08-21,TKT-51712,Platform,Medium,10.8,0
2025-08-21,TKT-51713,Platform,Medium,14.6,0
2025-08-22,TKT-51714,Billing,Medium,11.8,0
2025-08-22,TKT-51715,Billing,Low,31.8,0
2025-08-22,TKT-51716,Data,Low,26.6,0
2025-08-22,TKT-51717,Billing,Low,8.7,0
2025-08-22,TKT-51718,Data,Medium,8.0,0
2025-08-22,TKT-51719,Platform,Low,12.3,0
2025-08-22,TKT-51720,Data,Low,35.1,1
2025-08-22,TKT-51721,Billing,Urgent,22.5,0
2025-08-22,TKT-51722,Platform,Low,22.5,0
2025-08-23,TKT-51723,Platform,High,12.0,0
2025-08-23,TKT-51724,Onboarding,Low,33.0,1
2025-08-23,TKT-51725,Platform,Low,8.1,0
2025-08-24,TKT-51726,Platform,High,28.2,0
2025-08-24,TKT-51727,Data,Low,21.4,1
2025-08-24,TKT-51728,Platform,Medium,38.3,0
2025-08-24,TKT-51729,Billing,Low,3.3,0
2025-08-24,TKT-51730,Platform,High,9.4,1
2025-08-24,TKT-51731,Billing,Low,21.4,0
2025-08-24,TKT-51732,Billing,Low,13.9,0
2025-08-24,TKT-51733,Data,Medium,7.8,0
2025-08-24,TKT-51734,Platform,Medium,15.6,0
2025-08-25,TKT-51735,Platform,High,7.1,0
2025-08-25,TKT-51736,Onboarding,Medium,4.8,0
2025-08-25,TKT-51737,Billing,Low,10.4,0
2025-08-25,TKT-51738,Billing,Medium,15.3,0
2025-08-25,TKT-51739,Onboarding,High,21.6,0
2025-08-25,TKT-51740,Onboarding,Urgent,19.3,0
2025-08-26,TKT-51741,Billing,Low,20.1,0
2025-08-26,TKT-51742,Billing,Urgent,21.2,0
2025-08-26,TKT-51743,Onboarding,Low,19.8,0
2025-08-26,TKT-51744,Platform,Medium,30.2,0
2025-08-27,TKT-51745,Onboarding,High,15.0,1
2025-08-27,TKT-51746,Platform,Medium,11.9,1
2025-08-27,TKT-51747,Platform,Low,13.7,1
2025-08-27,TKT-51748,Platform,Urgent,4.0,0
2025-08-27,TKT-51749,Platform,Medium,19.3,1
2025-08-28,TKT-51750,Billing,Low,6.9,0
2025-08-28,TKT-51751,Platform,Medium,26.8,0
2025-08-28,TKT-51752,Platform,High,1.3,0
2025-08-28,TKT-51753,Billing,High,14.0,0
2025-08-28,TKT-51754,Platform,Low,13.6,0
2025-08-28,TKT-51755,Data,Medium,7.8,0
2025-08-29,TKT-51756,Onboarding,Medium,20.4,0
2025-08-29,TKT-51757,Onboarding,High,26.1,1
2025-08-29,TKT-51758,Platform,Low,12.1,0
2025-08-29,TKT-51759,Data,Medium,3.7,0
2025-08-29,TKT-51760,Billing,Medium,25.0,0
2025-08-29,TKT-51761,Onboarding,Low,6.6,1
2025-08-29,TKT-51762,Billing,Medium,23.0,1
2025-08-29,TKT-51763,Platform,Low,12.3,0
2025-08-30,TKT-51764,Data,Low,10.2,0
2025-08-30,TKT-51765,Data,Low,14.3,0
2025-08-30,TKT-51766,Billing,Medium,5.2,0
2025-08-30,TKT-51767,Billing,Medium,16.5,0
2025-08-30,TKT-51768,Billing,Medium,9.5,0
2025-08-30,TKT-51769,Billing,Low,11.9,1
2025-08-31,TKT-51770,Onboarding,Medium,28.5,1
2025-08-31,TKT-51771,Onboarding,Medium,3.6,0
2025-08-31,TKT-51772,Platform,Medium,8.7,0
2025-08-31,TKT-51773,Billing,Medium,7.3,0
2025-08-31,TKT-51774,Platform,Medium,9.5,1
2025-08-31,TKT-51775,Platform,Medium,8.3,0
2025-08-31,TKT-51776,Billing,Medium,0.7,0
2025-08-31,TKT-51777,Data,Medium,3.7,0
2025-08-31,TKT-51778,Data,Low,4.6,0
2025-09-01,TKT-51779,Onboarding,Low,16.9,0
2025-09-01,TKT-51780,Onboarding,High,15.2,0
2025-09-01,TKT-51781,Onboarding,Low,9.4,0
2025-09-01,TKT-51782,Billing,High,29.6,0
2025-09-01,TKT-51783,Onboarding,Urgent,4.3,0
2025-09-01,TKT-51784,Data,Urgent,22.3,0
2025-09-02,TKT-51785,Platform,Low,38.6,0
2025-09-02,TKT-51786,Billing,Medium,14.8,0
2025-09-02,TKT-51787,Billing,Medium,3.9,1
2025-09-02,TKT-51788,Platform,Low,12.0,0
2025-09-02,TKT-51789,Platform,Medium,24.6,0
2025-09-02,TKT-51790,Platform,Low,6.2,0
2025-09-02,TKT-51791,Billing,Medium,19.8,0
2025-09-02,TKT-51792,Data,High,30.0,0
2025-09-03,TKT-51793,Data,Urgent,19.4,0
2025-09-03,TKT-51794,Data,Urgent,6.7,0
2025-09-03,TKT-51795,Data,High,9.8,0
2025-09-03,TKT-51796,Billing,Low,9.6,0
2025-09-03,TKT-51797,Platform,Low,19.4,1
2025-09-03,TKT-51798,Platform,Medium,16.4,0
2025-09-04,TKT-51799,Platform,Low,21.4,0
2025-09-04,TKT-51800,Onboarding,Low,13.0,0
2025-09-04,TKT-51801,Platform,Medium,6.7,0
2025-09-04,TKT-51802,Billing,Low,2.4,0
2025-09-04,TKT-51803,Billing,Medium,3.7,0
2025-09-04,TKT-51804,Billing,Medium,15.3,0
2025-09-04,TKT-51805,Billing,Low,23.1,0
2025-09-04,TKT-51806,Billing,Low,14.0,0
2025-09-04,TKT-51807,Platform,Medium,5.5,0
2025-09-04,TKT-51808,Onboarding,Urgent,10.8,0
2025-09-05,TKT-51809,Platform,Urgent,3.5,0
2025-09-05,TKT-51810,Onboarding,Medium,13.7,0
2025-09-05,TKT-51811,Billing,Low,7.7,0
2025-09-05,TKT-51812,Data,Low,18.5,0
2025-09-05,TKT-51813,Platform,Low,10.5,0
2025-09-06,TKT-51814,Platform,Low,18.8,0
2025-09-06,TKT-51815,Onboarding,Low,14.8,0
2025-09-06,TKT-51816,Billing,Low,39.4,0
2025-09-06,TKT-51817,Platform,Low,4.5,0
2025-09-06,TKT-51818,Billing,Medium,6.0,0
2025-09-06,TKT-51819,Onboarding,Urgent,7.3,0
2025-09-06,TKT-51820,Platform,High,5.2,0
2025-09-06,TKT-51821,Onboarding,Low,22.9,0
2025-09-06,TKT-51822,Onboarding,Urgent,20.2,0
2025-09-06,TKT-51823,Platform,Medium,6.6,0
2025-09-07,TKT-51824,Onboarding,Low,36.9,0
2025-09-07,TKT-51825,Data,High,15.9,0
2025-09-07,TKT-51826,Platform,Low,16.8,1
2025-09-07,TKT-51827,Billing,Low,7.4,0
2025-09-07,TKT-51828,Billing,Medium,2.5,1
2025-09-08,TKT-51829,Billing,High,14.3,0
2025-09-08,TKT-51830,Platform,Medium,24.1,0
2025-09-08,TKT-51831,Data,Medium,33.7,0
2025-09-08,TKT-51832,Platform,Low,7.8,0
2025-09-08,TKT-51833,Data,Medium,15.1,0
2025-09-08,TKT-51834,Billing,Medium,22.5,0
2025-09-09,TKT-51835,Platform,Medium,7.6,0
2025-09-09,TKT-51836,Data,Low,14.9,0
2025-09-09,TKT-51837,Data,Low,6.9,0
2025-09-09,TKT-51838,Onboarding,Medium,9.8,0
2025-09-09,TKT-51839,Data,Low,13.7,0
2025-09-09,TKT-51840,Onboarding,High,8.7,0
2025-09-10,TKT-51841,Billing,Low,12.4,1
2025-09-10,TKT-51842,Onboarding,High,31.3,0
2025-09-10,TKT-51843,Billing,Medium,7.4,0
2025-09-10,TKT-51844,Platform,Low,4.2,0
2025-09-10,TKT-51845,Data,Urgent,18.2,0
2025-09-10,TKT-51846,Platform,Low,22.7,0
2025-09-11,TKT-51847,Platform,Low,7.2,0
2025-09-11,TKT-51848,Platform,Medium,28.1,0
2025-09-12,TKT-51849,Data,Medium,4.4,0
2025-09-12,TKT-51850,Billing,Low,9.0,0
2025-09-12,TKT-51851,Onboarding,High,9.3,1
2025-09-12,TKT-51852,Platform,Low,15.2,0
2025-09-13,TKT-51853,Platform,Medium,12.0,0
2025-09-13,TKT-51854,Platform,High,8.9,1
2025-09-13,TKT-51855,Billing,High,6.4,0
2025-09-13,TKT-51856,Onboarding,Low,8.0,0
2025-09-13,TKT-51857,Onboarding,Low,4.5,0
2025-09-13,TKT-51858,Platform,High,15.0,0
2025-09-13,TKT-51859,Platform,High,9.7,1
2025-09-13,TKT-51860,Platform,Medium,12.1,0
2025-09-14,TKT-51861,Data,Medium,5.8,0
2025-09-14,TKT-51862,Platform,High,11.8,0
2025-09-14,TKT-51863,Onboarding,High,12.9,0
2025-09-14,TKT-51864,Data,High,8.1,0
2025-09-14,TKT-51865,Onboarding,Low,18.4,0
2025-09-14,TKT-51866,Onboarding,High,2.6,0
2025-09-14,TKT-51867,Data,High,39.0,0
2025-09-14,TKT-51868,Billing,Low,2.3,0
2025-09-14,TKT-51869,Data,Low,30.7,0
2025-09-14,TKT-51870,Platform,High,22.2,0
2025-09-14,TKT-51871,Onboarding,High,7.9,0
2025-09-14,TKT-51872,Platform,High,1.1,0
2025-09-14,TKT-51873,Billing,Low,10.9,0
2025-09-15,TKT-51874,Onboarding,Medium,32.1,0
2025-09-15,TKT-51875,Billing,Urgent,9.7,0
2025-09-15,TKT-51876,Onboarding,Medium,8.9,0
2025-09-15,TKT-51877,Billing,Low,6.5,0
2025-09-15,TKT-51878,Platform,Low,15.2,0
2025-09-16,TKT-51879,Billing,Low,11.2,0
2025-09-16,TKT-51880,Data,Medium,20.0,0
2025-09-16,TKT-51881,Onboarding,Low,26.1,0
2025-09-16,TKT-51882,Data,High,29.7,0
2025-09-16,TKT-51883,Platform,Low,12.5,0
2025-09-16,TKT-51884,Onboarding,Medium,3.3,0
2025-09-16,TKT-51885,Billing,Medium,8.9,1
2025-09-16,TKT-51886,Onboarding,Urgent,8.4,0
2025-09-17,TKT-51887,Billing,Low,17.1,0
2025-09-17,TKT-51888,Billing,Low,19.7,0
2025-09-17,TKT-51889,Platform,Low,7.3,0
2025-09-18,TKT-51890,Platform,Medium,2.6,0
2025-09-18,TKT-51891,Data,High,12.7,0
2025-09-18,TKT-51892,Platform,Medium,11.3,0
2025-09-19,TKT-51893,Billing,Medium,7.5,0
2025-09-19,TKT-51894,Platform,Low,17.4,0
2025-09-19,TKT-51895,Onboarding,Urgent,4.7,0
2025-09-19,TKT-51896,Billing,Medium,31.6,0
2025-09-19,TKT-51897,Platform,Medium,22.9,0
2025-09-19,TKT-51898,Billing,Medium,11.2,1
2025-09-20,TKT-51899,Billing,Medium,10.5,0
2025-09-20,TKT-51900,Billing,Medium,22.0,0
2025-09-21,TKT-51901,Platform,Low,0.5,0
2025-09-21,TKT-51902,Data,High,14.2,0
2025-09-21,TKT-51903,Platform,Medium,5.8,1
2025-09-21,TKT-51904,Billing,Low,29.9,0
2025-09-21,TKT-51905,Onboarding,Medium,5.0,0
2025-09-21,TKT-51906,Platform,High,8.7,0
2025-09-21,TKT-51907,Onboarding,Low,8.5,0
2025-09-21,TKT-51908,Billing,Medium,2.7,0
2025-09-22,TKT-51909,Platform,High,12.8,0
2025-09-22,TKT-51910,Billing,Low,17.7,1
2025-09-22,TKT-51911,Onboarding,Low,16.4,1
2025-09-22,TKT-51912,Platform,Low,31.7,0
2025-09-22,TKT-51913,Platform,Low,50.7,0
2025-09-22,TKT-51914,Platform,Medium,17.7,0
2025-09-22,TKT-51915,Onboarding,High,27.5,0
2025-09-23,TKT-51916,Onboarding,Medium,9.2,0
2025-09-23,TKT-51917,Platform,Urgent,12.7,0
2025-09-23,TKT-51918,Platform,Low,3.7,0
2025-09-23,TKT-51919,Onboarding,Medium,8.8,0
2025-09-23,TKT-51920,Platform,Low,17.0,1
2025-09-23,TKT-51921,Billing,Low,16.6,0
2025-09-23,TKT-51922,Data,Low,4.0,0
2025-09-23,TKT-51923,Platform,Medium,34.7,0
2025-09-23,TKT-51924,Data,Low,10.9,0
2025-09-23,TKT-51925,Data,Medium,10.4,0
2025-09-23,TKT-51926,Onboarding,Medium,8.1,1
2025-09-24,TKT-51927,Onboarding,Medium,14.4,0
2025-09-24,TKT-51928,Billing,Medium,2.7,1
2025-09-24,TKT-51929,Onboarding,Low,30.3,0
2025-09-24,TKT-51930,Billing,High,11.4,1
2025-09-24,TKT-51931,Platform,Medium,6.8,0
2025-09-24,TKT-51932,Platform,High,12.0,0
2025-09-24,TKT-51933,Data,Urgent,7.3,0
2025-09-24,TKT-51934,Onboarding,Low,18.2,0
2025-09-24,TKT-51935,Platform,Medium,10.9,0
2025-09-25,TKT-51936,Data,Medium,9.4,0
2025-09-25,TKT-51937,Onboarding,Low,9.2,0
2025-09-25,TKT-51938,Onboarding,Medium,6.3,0
2025-09-25,TKT-51939,Onboarding,Medium,11.4,0
2025-09-25,TKT-51940,Platform,Low,10.7,0
2025-09-26,TKT-51941,Platform,Low,6.5,0
2025-09-26,TKT-51942,Data,High,2.2,1
2025-09-26,TKT-51943,Onboarding,Medium,7.3,0
2025-09-26,TKT-51944,Platform,Low,11.4,0
2025-09-26,TKT-51945,Onboarding,Medium,11.3,0
2025-09-26,TKT-51946,Onboarding,Urgent,1.5,0
2025-09-26,TKT-51947,Platform,High,5.1,0
2025-09-27,TKT-51948,Onboarding,Low,9.5,0
2025-09-27,TKT-51949,Onboarding,Medium,19.6,0
2025-09-27,TKT-51950,Billing,High,17.1,0
2025-09-27,TKT-51951,Platform,Medium,17.7,0
2025-09-27,TKT-51952,Platform,Low,9.8,0
2025-09-27,TKT-51953,Billing,Medium,9.1,0
2025-09-27,TKT-51954,Onboarding,High,3.5,0
2025-09-28,TKT-51955,Platform,Low,2.1,0
2025-09-28,TKT-51956,Platform,High,7.8,0
2025-09-28,TKT-51957,Billing,Medium,5.1,0
2025-09-28,TKT-51958,Data,High,23.2,0
2025-09-28,TKT-51959,Data,Low,21.1,0
2025-09-28,TKT-51960,Onboarding,Urgent,10.8,0
2025-09-28,TKT-51961,Platform,Low,7.2,0
2025-09-28,TKT-51962,Platform,Low,11.6,0
2025-09-29,TKT-51963,Billing,Medium,17.3,0
2025-09-29,TKT-51964,Onboarding,Low,24.7,0
2025-09-29,TKT-51965,Platform,High,9.9,0
2025-09-29,TKT-51966,Data,Low,14.6,0
2025-09-29,TKT-51967,Platform,Medium,8.2,0
2025-09-29,TKT-51968,Onboarding,Medium,3.3,0
2025-09-30,TKT-51969,Billing,Low,22.0,0
2025-09-30,TKT-51970,Platform,Low,14.7,0
2025-09-30,TKT-51971,Data,Low,29.2,0
2025-09-30,TKT-51972,Billing,Medium,29.3,0
2025-09-30,TKT-51973,Billing,Medium,7.8,0
2025-10-01,TKT-51974,Platform,High,3.5,0
2025-10-01,TKT-51975,Platform,High,13.6,0
2025-10-01,TKT-51976,Platform,Medium,19.2,0
2025-10-01,TKT-51977,Onboarding,High,18.0,0
2025-10-01,TKT-51978,Data,Low,7.1,0
2025-10-01,TKT-51979,Billing,Medium,18.7,0
2025-10-01,TKT-51980,Platform,Low,10.5,0
2025-10-01,TKT-51981,Data,High,7.4,0
2025-10-01,TKT-51982,Platform,Urgent,6.6,0
2025-10-02,TKT-51983,Platform,Medium,6.2,1
2025-10-02,TKT-51984,Platform,Low,3.1,0
2025-10-02,TKT-51985,Billing,Low,17.6,0
2025-10-02,TKT-51986,Onboarding,Urgent,19.0,1
2025-10-03,TKT-51987,Platform,High,6.8,0
2025-10-03,TKT-51988,Platform,Low,11.8,0
2025-10-03,TKT-51989,Data,Low,21.5,0
2025-10-03,TKT-51990,Onboarding,Medium,10.4,0
2025-10-03,TKT-51991,Billing,High,10.6,0
2025-10-03,TKT-51992,Billing,Medium,5.7,0
2025-10-03,TKT-51993,Billing,Low,10.6,0
2025-10-03,TKT-51994,Platform,Low,13.2,0
2025-10-04,TKT-51995,Onboarding,Low,15.1,0
2025-10-04,TKT-51996,Onboarding,Medium,6.1,0
2025-10-04,TKT-51997,Platform,Urgent,11.8,0
2025-10-04,TKT-51998,Onboarding,Urgent,8.5,0
2025-10-04,TKT-51999,Onboarding,High,6.7,0
2025-10-04,TKT-52000,Billing,Medium,14.3,0
2025-10-04,TKT-52001,Billing,Low,26.8,0
2025-10-04,TKT-52002,Platform,Medium,20.6,0
2025-10-04,TKT-52003,Billing,High,30.2,0
2025-10-05,TKT-52004,Platform,Medium,4.6,0
2025-10-05,TKT-52005,Billing,Medium,32.2,1
2025-10-05,TKT-52006,Billing,Low,3.5,0
2025-10-05,TKT-52007,Platform,Low,28.5,0
2025-10-05,TKT-52008,Platform,Urgent,12.7,0
2025-10-05,TKT-52009,Platform,Low,9.3,0
2025-10-06,TKT-52010,Billing,Medium,4.1,0
2025-10-06,TKT-52011,Data,Medium,10.8,0
2025-10-06,TKT-52012,Data,Medium,30.5,0
2025-10-06,TKT-52013,Platform,Medium,9.3,0
2025-10-06,TKT-52014,Platform,High,27.1,0
2025-10-06,TKT-52015,Platform,High,18.4,0
2025-10-06,TKT-52016,Billing,Urgent,14.0,0
2025-10-06,TKT-52017,Billing,High,3.0,0
2025-10-06,TKT-52018,Platform,Medium,9.0,1
2025-10-06,TKT-52019,Billing,Low,3.8,0
2025-10-06,TKT-52020,Data,Low,34.3,0
2025-10-06,TKT-52021,Billing,Low,11.7,0
2025-10-06,TKT-52022,Onboarding,High,16.4,0
2025-10-07,TKT-52023,Onboarding,Low,20.8,0
