Order Date,Order ID,Category,Channel,Units,Revenue
2024-12-22,SO-701506,Outdoor,Web,2,231.12
2024-12-22,SO-701507,Home,Web,5,224.6
2024-12-23,SO-701508,Apparel,Marketplace,2,282.78
2024-12-23,SO-701509,Outdoor,Marketplace,5,211.45
2024-12-23,SO-701510,Electronics,Web,4,241.96
2024-12-23,SO-701511,Apparel,Web,1,97.71
2024-12-23,SO-701512,Outdoor,Web,1,115.9
2024-12-23,SO-701513,Electronics,Web,5,427.85
2024-12-23,SO-701514,Apparel,Web,1,111.52
2024-12-23,SO-701515,Outdoor,Web,-1,-17.45
2024-12-23,SO-701516,Electronics,Web,4,587.16
2024-12-23,SO-701517,Apparel,Retail,3,55.2
2024-12-23,SO-701518,Outdoor,Web,2,102.04
2024-12-23,SO-701519,Electronics,Web,3,64.71
2024-12-24,SO-701520,Electronics,Web,4,230.16
2024-12-24,SO-701521,Outdoor,Marketplace,5,359.75
2024-12-24,SO-701522,Outdoor,Web,-3,-69.24
2024-12-24,SO-701523,Apparel,Web,5,187.35
2024-12-24,SO-701524,Apparel,Marketplace,2,139.8
2024-12-25,SO-701525,Apparel,Retail,4,384.4
2024-12-25,SO-701526,Electronics,Marketplace,4,35.84
2024-12-25,SO-701527,Apparel,Web,1,70.1
2024-12-25,SO-701528,Home,Web,2,47.9
2024-12-25,SO-701529,Home,Web,3,106.23
2024-12-25,SO-701530,Home,Retail,3,134.16
2024-12-25,SO-701531,Apparel,Web,5,198.0
2024-12-25,SO-701532,Apparel,Web,5,532.05
2024-12-25,SO-701533,Apparel,Retail,5,359.55
2024-12-25,SO-701534,Outdoor,Retail,4,125.44
2024-12-25,SO-701535,Apparel,Web,5,105.8
2024-12-26,SO-701536,Outdoor,Web,1,74.56
2024-12-26,SO-701537,Home,Retail,2,113.7
2024-12-26,SO-701538,Electronics,Marketplace,5,426.75
2024-12-26,SO-701539,Electronics,Web,5,271.85
2024-12-27,SO-701540,Apparel,Web,-1,-81.07
2024-12-27,SO-701541,Home,Marketplace,3,91.86
2024-12-27,SO-701542,Apparel,Web,5,445.3
2024-12-27,SO-701543,Home,Retail,3,404.28
2024-12-27,SO-701544,Electronics,Retail,4,353.0
2024-12-27,SO-701545,Electronics,Web,2,269.84
2024-12-27,SO-701546,Home,Retail,1,94.25
2024-12-27,SO-701547,Outdoor,Web,1,23.39
2024-12-27,SO-701548,Apparel,Marketplace,5,274.95
2024-12-27,SO-701549,Apparel,Marketplace,1,36.46
2024-12-28,SO-701550,Electronics,Web,2,84.48
2024-12-28,SO-701551,Electronics,Retail,5,334.7
2024-12-28,SO-701552,Apparel,Web,5,861.8
2024-12-28,SO-701553,Apparel,Marketplace,-5,-256.45
2024-12-28,SO-701554,Home,Web,2,313.02
2024-12-28,SO-701555,Electronics,Web,4,346.0
2024-12-28,SO-701556,Apparel,Web,3,295.32
2024-12-28,SO-701557,Apparel,Web,4,237.48
2024-12-28,SO-701558,Apparel,Web,3,156.63
2024-12-29,SO-701559,Apparel,Marketplace,5,231.6
2024-12-29,SO-701560,Home,Web,2,268.06
2024-12-29,SO-701561,Apparel,Web,1,145.42
2024-12-29,SO-701562,Home,Web,1,52.64
2024-12-29,SO-701563,Electronics,Marketplace,4,223.04
2024-12-29,SO-701564,Electronics,Web,-2,-103.84
2024-12-29,SO-701565,Apparel,Web,2,104.2
2024-12-29,SO-701566,Apparel,Web,4,360.36
2024-12-29,SO-701567,Outdoor,Retail,5,93.3
2024-12-29,SO-701568,Apparel,Web,3,173.7
2024-12-29,SO-701569,Outdoor,Retail,3,140.1
2024-12-30,SO-701570,Apparel,Marketplace,5,229.4
2024-12-30,SO-701571,Home,Retail,5,425.95
2024-12-30,SO-701572,Apparel,Web,3,330.48
2024-12-30,SO-701573,Apparel,Web,-1,-90.86
2024-12-30,SO-701574,Electronics,Web,4,223.16
2024-12-30,SO-701575,Electronics,Web,4,650.84
2024-12-30,SO-701576,Apparel,Marketplace,3,397.47
2024-12-30,SO-701577,Electronics,Web,3,144.72
2024-12-31,SO-701578,Apparel,Marketplace,-4,-481.44
2024-12-31,SO-701579,Home,Marketplace,2,74.48
2024-12-31,SO-701580,Apparel,Web,4,255.4
2024-12-31,SO-701581,Apparel,Retail,2,117.16
2025-01-01,SO-701582,Outdoor,Web,1,165.63
2025-01-01,SO-701583,Outdoor,Marketplace,1,92.77
2025-01-01,SO-701584,Home,Marketplace,2,75.06
2025-01-01,SO-701585,Home,Web,-3,-211.26
2025-01-02,SO-701586,Electronics,Web,5,513.25
2025-01-02,SO-701587,Home,Marketplace,3,143.67
2025-01-02,SO-701588,Electronics,Web,2,172.12
2025-01-02,SO-701589,Apparel,Web,5,604.8
2025-01-02,SO-701590,Apparel,Web,-5,-255.85
2025-01-02,SO-701591,Apparel,Web,3,239.4
2025-01-02,SO-701592,Apparel,Retail,4,338.92
2025-01-03,SO-701593,Electronics,Marketplace,1,62.36
2025-01-03,SO-701594,Apparel,Web,4,292.48
2025-01-04,SO-701595,Apparel,Retail,3,121.74
2025-01-04,SO-701596,Home,Web,5,180.15
2025-01-04,SO-701597,Outdoor,Web,5,305.45
2025-01-04,SO-701598,Home,Web,1,80.85
2025-01-04,SO-701599,Apparel,Retail,5,273.7
2025-01-04,SO-701600,Electronics,Web,5,160.7
2025-01-04,SO-701601,Home,Web,2,211.5
2025-01-04,SO-701602,Apparel,Marketplace,5,131.45
2025-01-04,SO-701603,Apparel,Web,3,207.84
2025-01-04,SO-701604,Outdoor,Marketplace,1,28.25
2025-01-05,SO-701605,Apparel,Web,1,26.39
2025-01-05,SO-701606,Home,Web,4,86.52
2025-01-05,SO-701607,Electronics,Web,1,16.71
2025-01-05,SO-701608,Home,Retail,5,86.0
2025-01-05,SO-701609,Apparel,Web,1,43.04
2025-01-05,SO-701610,Electronics,Marketplace,5,268.7
2025-01-05,SO-701611,Home,Web,5,205.45
2025-01-05,SO-701612,Home,Marketplace,2,152.66
2025-01-05,SO-701613,Apparel,Retail,2,75.94
2025-01-05,SO-701614,Home,Web,4,335.52
2025-01-05,SO-701615,Home,Retail,5,524.7
2025-01-06,SO-701616,Apparel,Web,2,332.64
2025-01-06,SO-701617,Outdoor,Retail,4,186.16
2025-01-06,SO-701618,Electronics,Retail,5,394.25
2025-01-06,SO-701619,Home,Web,-2,-116.78
2025-01-07,SO-701620,Electronics,Web,2,103.08
2025-01-07,SO-701621,Electronics,Web,3,163.11
2025-01-07,SO-701622,Electronics,Web,2,37.92
2025-01-07,SO-701623,Apparel,Marketplace,-5,-314.95
2025-01-07,SO-701624,Home,Marketplace,-4,-74.32
2025-01-07,SO-701625,Apparel,Web,5,552.1
2025-01-07,SO-701626,Home,Web,5,461.8
2025-01-07,SO-701627,Home,Marketplace,1,106.52
2025-01-08,SO-701628,Apparel,Marketplace,1,153.17
2025-01-08,SO-701629,Home,Web,1,82.64
2025-01-08,SO-701630,Home,Retail,2,433.06
2025-01-08,SO-701631,Apparel,Web,-2,-187.36
2025-01-08,SO-701632,Apparel,Retail,2,195.9
2025-01-08,SO-701633,Home,Retail,3,227.34
2025-01-08,SO-701634,Home,Retail,2,185.94
2025-01-08,SO-701635,Electronics,Marketplace,3,299.76
2025-01-08,SO-701636,Outdoor,Web,4,72.24
2025-01-09,SO-701637,Electronics,Web,-1,-11.42
2025-01-09,SO-701638,Outdoor,Web,2,250.68
2025-01-09,SO-701639,Home,Retail,4,122.92
2025-01-09,SO-701640,Apparel,Retail,1,97.78
2025-01-09,SO-701641,Home,Marketplace,1,119.39
2025-01-09,SO-701642,Home,Marketplace,2,145.04
2025-01-09,SO-701643,Apparel,Web,4,584.52
2025-01-09,SO-701644,Outdoor,Web,4,221.36
2025-01-09,SO-701645,Outdoor,Marketplace,-2,-120.0
2025-01-09,SO-701646,Apparel,Web,1,166.97
2025-01-09,SO-701647,Home,Marketplace,5,252.4
2025-01-10,SO-701648,Apparel,Retail,5,892.1
2025-01-10,SO-701649,Home,Retail,2,193.18
2025-01-10,SO-701650,Apparel,Web,5,378.0
2025-01-10,SO-701651,Home,Web,2,52.88
2025-01-10,SO-701652,Outdoor,Web,1,43.12
2025-01-10,SO-701653,Apparel,Retail,4,282.2
2025-01-10,SO-701654,Apparel,Marketplace,2,281.04
2025-01-10,SO-701655,Apparel,Web,2,100.34
2025-01-10,SO-701656,Home,Web,5,256.55
2025-01-10,SO-701657,Apparel,Web,3,154.59
2025-01-10,SO-701658,Apparel,Web,5,304.4
2025-01-10,SO-701659,Electronics,Web,1,134.92
2025-01-10,SO-701660,Electronics,Web,3,145.08
2025-01-10,SO-701661,Home,Web,2,29.28
2025-01-11,SO-701662,Electronics,Web,4,292.48
2025-01-11,SO-701663,Home,Web,1,11.24
2025-01-11,SO-701664,Outdoor,Marketplace,4,252.8
2025-01-11,SO-701665,Apparel,Marketplace,3,263.4
2025-01-11,SO-701666,Electronics,Web,2,17.94
2025-01-11,SO-701667,Apparel,Marketplace,4,296.52
2025-01-11,SO-701668,Apparel,Web,1,32.75
2025-01-11,SO-701669,Home,Web,2,136.28
2025-01-11,SO-701670,Home,Marketplace,5,272.7
2025-01-11,SO-701671,Home,Web,4,85.36
2025-01-11,SO-701672,Home,Marketplace,5,302.6
2025-01-11,SO-701673,Electronics,Marketplace,4,560.76
2025-01-12,SO-701674,Outdoor,Web,2,201.08
2025-01-12,SO-701675,Home,Marketplace,2,90.16
2025-01-12,SO-701676,Home,Marketplace,1,62.87
2025-01-12,SO-701677,Home,Web,1,76.93
2025-01-12,SO-701678,Outdoor,Retail,2,200.44
2025-01-12,SO-701679,Apparel,Marketplace,2,333.78
2025-01-12,SO-701680,Electronics,Web,2,82.76
2025-01-12,SO-701681,Outdoor,Marketplace,2,107.82
2025-01-13,SO-701682,Electronics,Web,2,112.08
2025-01-13,SO-701683,Home,Marketplace,4,154.56
2025-01-13,SO-701684,Apparel,Retail,5,93.65
2025-01-13,SO-701685,Home,Web,3,284.88
2025-01-13,SO-701686,Electronics,Web,3,208.56
2025-01-14,SO-701687,Apparel,Web,3,117.33
2025-01-14,SO-701688,Electronics,Retail,3,195.18
2025-01-14,SO-701689,Home,Web,1,66.69
2025-01-14,SO-701690,Electronics,Marketplace,5,232.0
2025-01-14,SO-701691,Electronics,Web,5,481.55
2025-01-14,SO-701692,Apparel,Marketplace,4,462.44
2025-01-14,SO-701693,Home,Web,2,133.6
2025-01-14,SO-701694,Home,Web,4,46.32
2025-01-15,SO-701695,Outdoor,Marketplace,3,66.15
2025-01-15,SO-701696,Home,Web,-1,-30.49
2025-01-15,SO-701697,Outdoor,Web,3,140.1
2025-01-15,SO-701698,Apparel,Marketplace,2,247.36
2025-01-15,SO-701699,Electronics,Web,-1,-57.0
2025-01-15,SO-701700,Apparel,Marketplace,1,56.37
2025-01-15,SO-701701,Electronics,Retail,1,48.6
2025-01-16,SO-701702,Home,Web,5,342.9
2025-01-16,SO-701703,Electronics,Web,5,255.5
2025-01-16,SO-701704,Outdoor,Marketplace,2,30.5
2025-01-16,SO-701705,Apparel,Retail,-2,-220.98
2025-01-16,SO-701706,Home,Web,5,472.5
2025-01-16,SO-701707,Electronics,Web,3,139.62
2025-01-16,SO-701708,Home,Web,4,813.16
2025-01-16,SO-701709,Home,Marketplace,3,215.49
2025-01-16,SO-701710,Home,Retail,-5,-579.5
2025-01-18,SO-701711,Home,Web,3,293.52
2025-01-18,SO-701712,Apparel,Marketplace,3,351.33
2025-01-18,SO-701713,Apparel,Marketplace,5,689.75
2025-01-18,SO-701714,Apparel,Web,4,384.84
2025-01-19,SO-701715,Home,Web,-2,-262.98
2025-01-19,SO-701716,Home,Web,2,182.54
2025-01-19,SO-701717,Apparel,Marketplace,2,134.68
2025-01-19,SO-701718,Apparel,Web,1,52.73
2025-01-19,SO-701719,Apparel,Retail,4,320.88
2025-01-19,SO-701720,Electronics,Web,2,240.0
2025-01-19,SO-701721,Outdoor,Marketplace,4,107.52
2025-01-19,SO-701722,Apparel,Marketplace,3,118.65
2025-01-20,SO-701723,Home,Marketplace,5,189.95
2025-01-20,SO-701724,Outdoor,Marketplace,-3,-307.29
2025-01-20,SO-701725,Outdoor,Web,1,118.46
2025-01-20,SO-701726,Home,Web,5,866.65
2025-01-20,SO-701727,Electronics,Retail,4,411.08
2025-01-20,SO-701728,Home,Web,1,60.99
2025-01-20,SO-701729,Apparel,Web,3,139.56
2025-01-21,SO-701730,Home,Web,3,132.54
2025-01-21,SO-701731,Electronics,Web,2,223.56
2025-01-21,SO-701732,Electronics,Web,2,146.74
2025-01-21,SO-701733,Home,Marketplace,5,392.6
2025-01-21,SO-701734,Outdoor,Marketplace,5,615.6
2025-01-21,SO-701735,Home,Marketplace,5,326.4
2025-01-22,SO-701736,Home,Web,1,107.04
2025-01-22,SO-701737,Outdoor,Marketplace,1,32.81
2025-01-22,SO-701738,Apparel,Web,2,254.28
2025-01-22,SO-701739,Electronics,Retail,-3,-276.03
2025-01-22,SO-701740,Home,Web,4,153.6
2025-01-23,SO-701741,Outdoor,Web,-2,-110.78
2025-01-23,SO-701742,Home,Web,2,34.58
2025-01-23,SO-701743,Apparel,Web,3,268.26
2025-01-23,SO-701744,Electronics,Web,4,313.68
2025-01-23,SO-701745,Home,Retail,2,121.52
2025-01-23,SO-701746,Electronics,Retail,-5,-546.4
2025-01-23,SO-701747,Home,Marketplace,4,379.88
2025-01-23,SO-701748,Home,Web,3,86.79
2025-01-23,SO-701749,Apparel,Retail,5,205.55
2025-01-23,SO-701750,Outdoor,Marketplace,3,163.92
2025-01-23,SO-701751,Home,Web,-3,-94.95
2025-01-23,SO-701752,Electronics,Web,5,609.25
2025-01-23,SO-701753,Apparel,Web,1,30.57
2025-01-23,SO-701754,Apparel,Web,1,103.77
2025-01-23,SO-701755,Apparel,Web,3,104.73
2025-01-23,SO-701756,Electronics,Marketplace,5,252.6
2025-01-24,SO-701757,Apparel,Web,5,205.7
2025-01-24,SO-701758,Electronics,Web,2,196.4
2025-01-24,SO-701759,Home,Retail,5,851.25
2025-01-24,SO-701760,Home,Web,4,356.92
2025-01-24,SO-701761,Outdoor,Marketplace,5,498.8
2025-01-24,SO-701762,Apparel,Marketplace,4,98.56
2025-01-24,SO-701763,Home,Marketplace,1,78.9
2025-01-24,SO-701764,Electronics,Web,-1,-115.87
2025-01-25,SO-701765,Electronics,Web,1,138.99
2025-01-25,SO-701766,Outdoor,Web,4,283.2
2025-01-25,SO-701767,Apparel,Retail,5,705.05
2025-01-25,SO-701768,Apparel,Web,5,449.1
2025-01-25,SO-701769,Apparel,Marketplace,-5,-372.9
2025-01-25,SO-701770,Apparel,Web,5,93.05
2025-01-26,SO-701771,Electronics,Web,2,120.28
2025-01-26,SO-701772,Electronics,Web,5,826.1
2025-01-26,SO-701773,Apparel,Retail,3,448.65
2025-01-26,SO-701774,Apparel,Web,3,126.9
2025-01-26,SO-701775,Electronics,Marketplace,2,186.04
2025-01-26,SO-701776,Apparel,Retail,1,266.84
2025-01-26,SO-701777,Apparel,Web,5,276.25
2025-01-26,SO-701778,Electronics,Marketplace,1,42.36
2025-01-27,SO-701779,Electronics,Web,5,178.6
2025-01-27,SO-701780,Electronics,Web,3,239.46
2025-01-27,SO-701781,Home,Web,4,209.52
2025-01-27,SO-701782,Outdoor,Marketplace,2,77.94
2025-01-27,SO-701783,Home,Marketplace,5,217.2
2025-01-28,SO-701784,Apparel,Web,2,138.02
2025-01-28,SO-701785,Electronics,Web,1,35.07
2025-01-28,SO-701786,Apparel,Web,3,58.62
2025-01-28,SO-701787,Home,Marketplace,1,65.93
2025-01-28,SO-701788,Home,Web,4,307.72
2025-01-28,SO-701789,Apparel,Web,2,190.44
2025-01-29,SO-701790,Outdoor,Marketplace,-2,-130.32
2025-01-29,SO-701791,Electronics,Web,4,85.92
2025-01-29,SO-701792,Apparel,Retail,4,313.72
2025-01-29,SO-701793,Apparel,Web,1,29.31
2025-01-29,SO-701794,Electronics,Retail,-2,-38.72
2025-01-29,SO-701795,Home,Marketplace,1,57.08
2025-01-29,SO-701796,Home,Marketplace,-5,-143.4
2025-01-30,SO-701797,Home,Marketplace,3,124.92
2025-01-30,SO-701798,Home,Retail,4,26.4
2025-01-30,SO-701799,Apparel,Retail,1,54.91
2025-01-30,SO-701800,Apparel,Marketplace,1,64.91
2025-01-30,SO-701801,Apparel,Web,3,58.5
2025-01-30,SO-701802,Apparel,Web,2,99.8
2025-01-30,SO-701803,Apparel,Web,4,73.96
2025-01-30,SO-701804,Apparel,Retail,3,355.23
2025-01-31,SO-701805,Apparel,Retail,-2,-258.56
2025-01-31,SO-701806,Electronics,Web,4,223.08
2025-01-31,SO-701807,Apparel,Web,4,50.36
2025-01-31,SO-701808,Apparel,Web,3,69.72
2025-01-31,SO-701809,Electronics,Marketplace,3,340.26
2025-01-31,SO-701810,Apparel,Web,3,228.18
2025-01-31,SO-701811,Electronics,Marketplace,4,520.08
2025-02-01,SO-701812,Apparel,Web,3,380.79
2025-02-01,SO-701813,Outdoor,Marketplace,-4,-607.0
2025-02-01,SO-701814,Apparel,Marketplace,3,200.97
2025-02-01,SO-701815,Electronics,Retail,2,179.06
2025-02-01,SO-701816,Electronics,Web,1,53.42
2025-02-01,SO-701817,Apparel,Web,5,245.6
2025-02-01,SO-701818,Apparel,Web,1,23.05
2025-02-01,SO-701819,Apparel,Web,4,613.4
2025-02-02,SO-701820,Electronics,Web,2,92.04
2025-02-02,SO-701821,Electronics,Retail,1,35.79
2025-02-02,SO-701822,Apparel,Retail,5,645.15
2025-02-02,SO-701823,Apparel,Marketplace,3,405.24
2025-02-02,SO-701824,Apparel,Marketplace,5,294.3
2025-02-02,SO-701825,Apparel,Marketplace,2,134.38
2025-02-02,SO-701826,Outdoor,Web,3,51.0
2025-02-02,SO-701827,Outdoor,Web,1,97.55
2025-02-02,SO-701828,Home,Retail,5,467.7
2025-02-03,SO-701829,Electronics,Web,3,499.02
2025-02-03,SO-701830,Electronics,Retail,-3,-531.75
2025-02-03,SO-701831,Electronics,Marketplace,4,198.64
2025-02-03,SO-701832,Electronics,Marketplace,2,109.5
2025-02-03,SO-701833,Electronics,Web,1,90.09
2025-02-03,SO-701834,Electronics,Marketplace,4,163.28
2025-02-03,SO-701835,Home,Marketplace,2,161.98
2025-02-03,SO-701836,Apparel,Web,3,79.53
2025-02-03,SO-701837,Home,Web,3,266.61
2025-02-04,SO-701838,Electronics,Retail,2,297.48
2025-02-04,SO-701839,Electronics,Marketplace,4,78.36
2025-02-04,SO-701840,Electronics,Marketplace,1,119.69
2025-02-04,SO-701841,Electronics,Retail,1,79.13
2025-02-04,SO-701842,Electronics,Retail,4,205.0
2025-02-05,SO-701843,Outdoor,Marketplace,2,103.08
2025-02-05,SO-701844,Electronics,Web,5,521.1
2025-02-05,SO-701845,Home,Web,5,620.45
2025-02-05,SO-701846,Apparel,Web,1,56.53
2025-02-05,SO-701847,Home,Retail,1,40.74
2025-02-05,SO-701848,Home,Web,3,175.08
2025-02-05,SO-701849,Apparel,Web,-1,-44.71
2025-02-05,SO-701850,Apparel,Web,3,121.53
2025-02-05,SO-701851,Apparel,Retail,2,364.74
2025-02-05,SO-701852,Apparel,Marketplace,5,128.3
2025-02-06,SO-701853,Electronics,Web,1,54.37
2025-02-06,SO-701854,Apparel,Web,3,219.27
2025-02-06,SO-701855,Home,Web,4,557.48
2025-02-06,SO-701856,Apparel,Retail,5,304.45
2025-02-06,SO-701857,Electronics,Web,4,217.4
2025-02-06,SO-701858,Apparel,Marketplace,4,174.32
2025-02-06,SO-701859,Outdoor,Marketplace,-5,-453.05
2025-02-07,SO-701860,Outdoor,Web,1,60.56
2025-02-07,SO-701861,Apparel,Web,2,103.46
2025-02-07,SO-701862,Home,Web,2,141.42
2025-02-07,SO-701863,Apparel,Web,4,250.12
2025-02-07,SO-701864,Apparel,Retail,2,153.1
2025-02-07,SO-701865,Home,Retail,3,117.72
2025-02-07,SO-701866,Home,Web,4,356.08
2025-02-07,SO-701867,Home,Marketplace,3,235.26
2025-02-07,SO-701868,Home,Web,3,94.14
2025-02-08,SO-701869,Apparel,Retail,-1,-137.89
2025-02-08,SO-701870,Home,Web,3,166.17
2025-02-08,SO-701871,Home,Marketplace,1,107.53
2025-02-08,SO-701872,Apparel,Web,3,320.91
2025-02-08,SO-701873,Apparel,Web,1,150.81
2025-02-08,SO-701874,Apparel,Marketplace,1,25.83
2025-02-08,SO-701875,Apparel,Web,2,130.78
2025-02-08,SO-701876,Electronics,Retail,5,233.5
2025-02-08,SO-701877,Electronics,Web,4,357.12
2025-02-09,SO-701878,Outdoor,Retail,3,439.59
2025-02-09,SO-701879,Apparel,Marketplace,1,49.09
2025-02-09,SO-701880,Apparel,Marketplace,4,213.84
2025-02-09,SO-701881,Home,Marketplace,5,232.55
2025-02-10,SO-701882,Home,Marketplace,4,134.8
2025-02-10,SO-701883,Outdoor,Web,2,142.08
2025-02-10,SO-701884,Electronics,Web,2,86.96
2025-02-10,SO-701885,Apparel,Web,5,408.15
2025-02-10,SO-701886,Apparel,Web,4,287.72
2025-02-10,SO-701887,Outdoor,Web,-1,-124.64
2025-02-11,SO-701888,Apparel,Retail,2,131.44
2025-02-11,SO-701889,Apparel,Web,5,288.6
2025-02-11,SO-701890,Home,Retail,4,413.28
2025-02-11,SO-701891,Apparel,Web,1,68.7
2025-02-11,SO-701892,Home,Web,3,79.53
2025-02-11,SO-701893,Home,Marketplace,3,339.6
2025-02-11,SO-701894,Electronics,Web,5,271.45
2025-02-11,SO-701895,Outdoor,Marketplace,-5,-246.55
2025-02-11,SO-701896,Electronics,Marketplace,3,80.22
2025-02-11,SO-701897,Outdoor,Web,1,33.77
2025-02-11,SO-701898,Apparel,Web,1,29.12
2025-02-11,SO-701899,Electronics,Marketplace,4,172.52
2025-02-12,SO-701900,Home,Retail,3,442.32
2025-02-12,SO-701901,Outdoor,Web,-4,-499.8
2025-02-12,SO-701902,Apparel,Web,-4,-237.4
2025-02-12,SO-701903,Electronics,Retail,1,109.64
2025-02-13,SO-701904,Outdoor,Marketplace,-3,-190.08
2025-02-13,SO-701905,Home,Web,3,38.16
2025-02-13,SO-701906,Outdoor,Web,3,145.53
2025-02-13,SO-701907,Apparel,Web,2,164.78
2025-02-13,SO-701908,Apparel,Retail,3,101.22
2025-02-14,SO-701909,Apparel,Retail,2,192.26
2025-02-14,SO-701910,Electronics,Web,5,572.9
2025-02-14,SO-701911,Apparel,Web,3,329.7
2025-02-14,SO-701912,Apparel,Web,1,123.04
2025-02-14,SO-701913,Electronics,Retail,4,112.68
2025-02-14,SO-701914,Outdoor,Retail,1,145.69
2025-02-14,SO-701915,Outdoor,Marketplace,5,320.75
2025-02-14,SO-701916,Electronics,Marketplace,2,82.22
2025-02-15,SO-701917,Electronics,Web,3,320.82
2025-02-15,SO-701918,Home,Retail,3,93.15
2025-02-15,SO-701919,Apparel,Marketplace,2,79.78
2025-02-15,SO-701920,Outdoor,Web,1,28.76
2025-02-15,SO-701921,Electronics,Marketplace,4,230.52
2025-02-15,SO-701922,Electronics,Marketplace,4,430.6
2025-02-15,SO-701923,Home,Web,4,234.4
2025-02-15,SO-701924,Electronics,Retail,5,109.7
2025-02-15,SO-701925,Electronics,Retail,3,141.54
2025-02-15,SO-701926,Apparel,Marketplace,2,184.88
2025-02-16,SO-701927,Home,Marketplace,5,460.1
2025-02-16,SO-701928,Home,Web,-4,-836.96
2025-02-16,SO-701929,Electronics,Web,2,84.2
2025-02-16,SO-701930,Home,Web,-2,-299.8
2025-02-16,SO-701931,Home,Marketplace,5,286.35
2025-02-16,SO-701932,Apparel,Marketplace,2,285.58
2025-02-16,SO-701933,Electronics,Marketplace,1,58.37
2025-02-16,SO-701934,Electronics,Marketplace,1,118.12
2025-02-16,SO-701935,Apparel,Retail,4,150.72
2025-02-17,SO-701936,Home,Web,5,357.7
2025-02-17,SO-701937,Outdoor,Marketplace,1,9.0
2025-02-17,SO-701938,Outdoor,Web,-3,-210.15
2025-02-17,SO-701939,Outdoor,Web,5,383.7
2025-02-17,SO-701940,Home,Marketplace,2,73.7
2025-02-17,SO-701941,Electronics,Web,5,311.75
2025-02-17,SO-701942,Apparel,Web,-2,-202.66
2025-02-17,SO-701943,Apparel,Marketplace,5,689.3
2025-02-17,SO-701944,Electronics,Marketplace,3,107.01
2025-02-17,SO-701945,Apparel,Web,4,256.8
2025-02-17,SO-701946,Outdoor,Retail,4,201.24
2025-02-18,SO-701947,Electronics,Web,1,47.03
2025-02-18,SO-701948,Electronics,Retail,2,161.58
2025-02-18,SO-701949,Home,Web,4,503.8
2025-02-18,SO-701950,Outdoor,Retail,4,396.68
2025-02-18,SO-701951,Outdoor,Marketplace,1,80.17
2025-02-18,SO-701952,Electronics,Marketplace,4,446.88
2025-02-18,SO-701953,Apparel,Retail,2,104.12
2025-02-18,SO-701954,Outdoor,Web,-1,-61.06
2025-02-18,SO-701955,Outdoor,Marketplace,3,285.21
2025-02-18,SO-701956,Apparel,Web,1,54.05
2025-02-19,SO-701957,Apparel,Web,2,200.2
2025-02-19,SO-701958,Apparel,Retail,1,71.18
2025-02-19,SO-701959,Electronics,Web,3,166.92
2025-02-19,SO-701960,Home,Marketplace,4,73.32
2025-02-19,SO-701961,Electronics,Web,1,48.6
2025-02-19,SO-701962,Electronics,Marketplace,4,66.76
2025-02-19,SO-701963,Apparel,Web,3,115.56
2025-02-19,SO-701964,Home,Web,4,348.68
2025-02-20,SO-701965,Home,Retail,2,333.26
2025-02-20,SO-701966,Home,Web,2,59.24
2025-02-20,SO-701967,Home,Retail,4,137.92
2025-02-20,SO-701968,Outdoor,Web,5,165.2
2025-02-21,SO-701969,Apparel,Marketplace,5,353.25
2025-02-21,SO-701970,Home,Retail,5,549.7
2025-02-21,SO-701971,Home,Web,4,339.76
2025-02-21,SO-701972,Electronics,Marketplace,3,47.37
2025-02-21,SO-701973,Electronics,Web,1,9.2
2025-02-21,SO-701974,Electronics,Marketplace,-2,-175.3
2025-02-21,SO-701975,Home,Web,5,402.85
2025-02-21,SO-701976,Outdoor,Web,3,99.3
2025-02-22,SO-701977,Apparel,Web,1,94.46
2025-02-22,SO-701978,Apparel,Retail,4,116.56
2025-02-22,SO-701979,Electronics,Retail,3,197.34
2025-02-22,SO-701980,Home,Retail,3,459.63
2025-02-22,SO-701981,Outdoor,Marketplace,3,323.85
2025-02-22,SO-701982,Apparel,Marketplace,3,106.98
2025-02-22,SO-701983,Home,Marketplace,2,261.86
2025-02-22,SO-701984,Home,Web,1,41.11
2025-02-23,SO-701985,Home,Marketplace,-1,-71.32
2025-02-23,SO-701986,Electronics,Retail,4,157.96
2025-02-23,SO-701987,Home,Web,3,401.19
2025-02-23,SO-701988,Home,Web,5,288.55
2025-02-23,SO-701989,Apparel,Web,5,351.2
2025-02-23,SO-701990,Home,Retail,5,383.5
2025-02-23,SO-701991,Apparel,Web,3,394.02
2025-02-23,SO-701992,Apparel,Web,2,140.36
2025-02-24,SO-701993,Electronics,Web,5,352.0
2025-02-24,SO-701994,Outdoor,Web,5,237.7
2025-02-24,SO-701995,Electronics,Web,4,486.52
2025-02-24,SO-701996,Apparel,Retail,2,22.66
2025-02-24,SO-701997,Outdoor,Web,5,259.9
2025-02-25,SO-701998,Home,Marketplace,4,212.32
2025-02-25,SO-701999,Apparel,Web,3,114.42
2025-02-25,SO-702000,Electronics,Marketplace,4,385.88
2025-02-25,SO-702001,Home,Web,-3,-220.92
2025-02-25,SO-702002,Outdoor,Web,1,83.75
2025-02-25,SO-702003,Apparel,Marketplace,5,328.35
2025-02-25,SO-702004,Apparel,Retail,3,119.73
2025-02-26,SO-702005,Apparel,Web,4,142.24
2025-02-26,SO-702006,Electronics,Marketplace,4,336.8
2025-02-26,SO-702007,Electronics,Retail,1,78.73
